,codeCommuneEtablissement,activitePrincipaleEtablissement,categorieEntreprise,codePostalEtablissement,libelleCommuneEtablissement
512,50008,68.20B,,50400,ANCTOVILLE-SUR-BOSCQ
513,50008,68.20B,PME,50400,ANCTOVILLE-SUR-BOSCQ
514,50008,70.10Z,,50400,ANCTOVILLE-SUR-BOSCQ
515,50008,74.90B,PME,50400,ANCTOVILLE-SUR-BOSCQ
516,50008,82.99Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
517,50008,84.11Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
518,50008,86.22C,PME,50400,ANCTOVILLE-SUR-BOSCQ
519,50008,86.90D,PME,50400,ANCTOVILLE-SUR-BOSCQ
520,50008,86.90F,PME,50400,ANCTOVILLE-SUR-BOSCQ
521,50008,88.91B,PME,50400,ANCTOVILLE-SUR-BOSCQ
522,50008,88.99B,,50400,ANCTOVILLE-SUR-BOSCQ
523,50008,95.11Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
524,50008,95.29Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
525,50008,96.09Z,,50400,ANCTOVILLE-SUR-BOSCQ
526,50016,01.11Z,,50500,APPEVILLE
527,50016,01.41Z,,50500,APPEVILLE
528,50016,01.42Z,,50500,APPEVILLE
529,50016,01.43Z,,50500,APPEVILLE
530,50016,03.11Z,,50500,APPEVILLE
531,50016,14.13Z,PME,50500,APPEVILLE
532,50016,16.29Z,PME,50500,APPEVILLE
533,50016,35.11Z,,50500,APPEVILLE
534,50016,43.32A,PME,50500,APPEVILLE
535,50016,43.39Z,,50500,APPEVILLE
536,50016,46.19B,PME,50500,APPEVILLE
537,50016,46.90Z,PME,50500,APPEVILLE
538,50016,63.12Z,PME,50500,APPEVILLE
539,50016,68.20A,,50500,APPEVILLE
540,50016,68.20B,,50500,APPEVILLE
541,50016,70.10Z,,50500,APPEVILLE
542,50016,81.30Z,PME,50500,APPEVILLE
543,50016,84.11Z,PME,50500,APPEVILLE
544,50016,85.60Z,PME,50500,APPEVILLE
545,50016,88.99B,,50500,APPEVILLE
546,50016,90.01Z,PME,50500,APPEVILLE
547,50016,94.99Z,,50500,APPEVILLE
548,50019,01.11Z,,50170,AUCEY-LA-PLAINE
549,50019,01.41Z,,50170,AUCEY-LA-PLAINE
550,50019,01.42Z,,50170,AUCEY-LA-PLAINE
551,50019,01.43Z,,50170,AUCEY-LA-PLAINE
552,50019,01.46Z,,50170,AUCEY-LA-PLAINE
553,50019,01.50Z,,50170,AUCEY-LA-PLAINE
554,50019,01.62Z,,50170,AUCEY-LA-PLAINE
555,50019,43.12A,PME,50170,AUCEY-LA-PLAINE
556,50019,43.21A,PME,50170,AUCEY-LA-PLAINE
557,50019,43.34Z,PME,50170,AUCEY-LA-PLAINE
558,50019,47.19B,PME,50170,AUCEY-LA-PLAINE
559,50019,47.89Z,PME,50170,AUCEY-LA-PLAINE
560,50019,47.99A,PME,50170,AUCEY-LA-PLAINE
561,50019,55.20Z,PME,50170,AUCEY-LA-PLAINE
562,50019,56.10C,PME,50170,AUCEY-LA-PLAINE
563,50019,64.20Z,,50170,AUCEY-LA-PLAINE
564,50019,64.30Z,,50170,AUCEY-LA-PLAINE
565,50019,68.20A,,50170,AUCEY-LA-PLAINE
566,50019,68.20B,,50170,AUCEY-LA-PLAINE
567,50019,70.22Z,PME,50170,AUCEY-LA-PLAINE
568,50019,73.11Z,PME,50170,AUCEY-LA-PLAINE
569,50019,74.30Z,PME,50170,AUCEY-LA-PLAINE
570,50019,84.11Z,PME,50170,AUCEY-LA-PLAINE
571,50019,90.03B,PME,50170,AUCEY-LA-PLAINE
572,50019,93.12Z,,50170,AUCEY-LA-PLAINE
573,50019,94.99Z,,50170,AUCEY-LA-PLAINE
574,50019,95.29Z,PME,50170,AUCEY-LA-PLAINE
575,50019,96.04Z,,50170,AUCEY-LA-PLAINE
576,50021,01.41Z,,50480,AUDOUVILLE-LA-HUBERT
577,50021,01.42Z,,50480,AUDOUVILLE-LA-HUBERT
578,50021,01.43Z,,50480,AUDOUVILLE-LA-HUBERT
579,50021,01.61Z,,50480,AUDOUVILLE-LA-HUBERT
580,50021,01.62Z,,50480,AUDOUVILLE-LA-HUBERT
581,50021,43.34Z,PME,50480,AUDOUVILLE-LA-HUBERT
582,50021,45.20A,PME,50480,AUDOUVILLE-LA-HUBERT
583,50021,64.20Z,PME,50480,AUDOUVILLE-LA-HUBERT
584,50021,68.20A,,50480,AUDOUVILLE-LA-HUBERT
585,50021,68.20B,,50480,AUDOUVILLE-LA-HUBERT
586,50021,68.20B,PME,50480,AUDOUVILLE-LA-HUBERT
587,50021,74.30Z,PME,50480,AUDOUVILLE-LA-HUBERT
588,50021,84.11Z,PME,50480,AUDOUVILLE-LA-HUBERT
589,50021,93.19Z,PME,50480,AUDOUVILLE-LA-HUBERT
590,50023,01.11Z,,50500,AUVERS
591,50023,01.19Z,,50500,AUVERS
592,50023,01.41Z,,50500,AUVERS
593,50023,01.42Z,,50500,AUVERS
594,50023,01.43Z,,50500,AUVERS
595,50023,01.49Z,,50500,AUVERS
596,50023,01.50Z,,50500,AUVERS
597,50023,01.61Z,,50500,AUVERS
598,50023,03.11Z,,50500,AUVERS
599,50023,11.03Z,PME,50500,AUVERS
600,50023,16.29Z,PME,50500,AUVERS
601,50023,18.12Z,PME,50500,AUVERS
602,50023,35.11Z,,50500,AUVERS
603,50023,35.11Z,PME,50500,AUVERS
604,50023,41.10D,PME,50500,AUVERS
605,50023,43.21A,PME,50500,AUVERS
606,50023,43.32A,PME,50500,AUVERS
607,50023,43.33Z,PME,50500,AUVERS
608,50023,43.34Z,PME,50500,AUVERS
609,50023,45.20A,PME,50500,AUVERS
610,50023,46.19B,,50500,AUVERS
611,50023,47.89Z,PME,50500,AUVERS
612,50023,47.99A,PME,50500,AUVERS
613,50023,56.10C,,50500,AUVERS
614,50023,56.10C,PME,50500,AUVERS
615,50023,68.20B,,50500,AUVERS
616,50023,68.20B,PME,50500,AUVERS
617,50023,70.22Z,PME,50500,AUVERS
618,50023,77.31Z,,50500,AUVERS
619,50023,79.90Z,PME,50500,AUVERS
620,50023,81.30Z,PME,50500,AUVERS
621,50023,82.99Z,PME,50500,AUVERS
622,50023,84.11Z,PME,50500,AUVERS
623,50023,84.12Z,PME,50500,AUVERS
624,50023,85.20Z,PME,50500,AUVERS
625,50023,85.51Z,PME,50500,AUVERS
626,50023,85.59B,PME,50500,AUVERS
627,50023,86.21Z,,50500,AUVERS
628,50023,88.91A,,50500,AUVERS
629,50023,90.01Z,PME,50500,AUVERS
630,50023,90.03A,PME,50500,AUVERS
631,50023,90.03B,PME,50500,AUVERS
632,50023,93.12Z,,50500,AUVERS
633,50023,93.12Z,PME,50500,AUVERS
634,50023,93.29Z,PME,50500,AUVERS
635,50023,94.91Z,,50500,AUVERS
636,50023,94.99Z,,50500,AUVERS
637,50024,01.11Z,,50500,AUXAIS
638,50024,01.41Z,,50500,AUXAIS
639,50024,01.42Z,,50500,AUXAIS
640,50024,01.43Z,,50500,AUXAIS
641,50024,01.50Z,,50500,AUXAIS
642,50024,01.61Z,,50500,AUXAIS
643,50024,10.13A,PME,50500,AUXAIS
644,50024,43.22B,PME,50500,AUXAIS
645,50024,43.99C,PME,50500,AUXAIS
646,50024,45.20A,PME,50500,AUXAIS
647,50024,47.89Z,,50500,AUXAIS
648,50024,47.99A,PME,50500,AUXAIS
649,50024,56.10C,PME,50500,AUXAIS
650,50024,63.12Z,PME,50500,AUXAIS
651,50024,64.20Z,,50500,AUXAIS
652,50024,68.20B,,50500,AUXAIS
653,50024,68.20B,PME,50500,AUXAIS
654,50024,68.31Z,PME,50500,AUXAIS
655,50024,82.30Z,PME,50500,AUXAIS
656,50024,84.11Z,PME,50500,AUXAIS
657,50024,93.19Z,,50500,AUXAIS
658,50024,94.99Z,,50500,AUXAIS
659,50025,01.11Z,,50300,AVRANCHES
660,50025,01.13Z,,50300,AVRANCHES
661,50025,01.19Z,,50300,AVRANCHES
662,50025,01.24Z,,50300,AVRANCHES
663,50025,01.28Z,,50300,AVRANCHES
664,50025,01.41Z,,50300,AVRANCHES
665,50025,01.42Z,,50300,AVRANCHES
666,50025,01.43Z,,50300,AVRANCHES
667,50025,01.45Z,,50300,AVRANCHES
668,50025,01.49Z,,50300,AVRANCHES
669,50025,01.50Z,,50300,AVRANCHES
670,50025,02.20Z,PME,50300,AVRANCHES
671,50025,02.40Z,,50300,AVRANCHES
672,50025,10.11Z,,50300,AVRANCHES
673,50025,10.13B,PME,50300,AVRANCHES
674,50025,10.71B,PME,50300,AVRANCHES
675,50025,10.71C,,50300,AVRANCHES
676,50025,10.71C,ETI,50300,AVRANCHES
677,50025,10.71C,GE,50300,AVRANCHES
678,50025,10.71C,PME,50300,AVRANCHES
679,50025,10.71D,PME,50300,AVRANCHES
680,50025,11.05Z,PME,50300,AVRANCHES
681,50025,13.30Z,,50300,AVRANCHES
682,50025,13.30Z,PME,50300,AVRANCHES
683,50025,13.92Z,PME,50300,AVRANCHES
684,50025,14.13Z,,50300,AVRANCHES
685,50025,14.13Z,PME,50300,AVRANCHES
686,50025,14.19Z,,50300,AVRANCHES
687,50025,14.19Z,PME,50300,AVRANCHES
688,50025,15.12Z,PME,50300,AVRANCHES
689,50025,16.24Z,,50300,AVRANCHES
690,50025,16.24Z,PME,50300,AVRANCHES
691,50025,16.29Z,,50300,AVRANCHES
692,50025,18.12Z,PME,50300,AVRANCHES
693,50025,18.13Z,PME,50300,AVRANCHES
694,50025,18.14Z,PME,50300,AVRANCHES
695,50025,22.23Z,ETI,50300,AVRANCHES
696,50025,22.23Z,PME,50300,AVRANCHES
697,50025,23.41Z,PME,50300,AVRANCHES
698,50025,24.42Z,,50300,AVRANCHES
699,50025,25.12Z,PME,50300,AVRANCHES
700,50025,25.50A,PME,50300,AVRANCHES
701,50025,25.61Z,PME,50300,AVRANCHES
702,50025,25.62B,PME,50300,AVRANCHES
703,50025,26.11Z,PME,50300,AVRANCHES
704,50025,26.40Z,PME,50300,AVRANCHES
705,50025,26.80Z,,50300,AVRANCHES
706,50025,26.80Z,PME,50300,AVRANCHES
707,50025,28.94Z,PME,50300,AVRANCHES
708,50025,31.01Z,PME,50300,AVRANCHES
709,50025,31.09A,PME,50300,AVRANCHES
710,50025,32.13Z,PME,50300,AVRANCHES
711,50025,32.50A,PME,50300,AVRANCHES
712,50025,32.99Z,,50300,AVRANCHES
713,50025,32.99Z,PME,50300,AVRANCHES
714,50025,33.12Z,PME,50300,AVRANCHES
715,50025,33.20D,,50300,AVRANCHES
716,50025,35.11Z,ETI,50300,AVRANCHES
717,50025,35.13Z,GE,50300,AVRANCHES
718,50025,35.14Z,PME,50300,AVRANCHES
719,50025,35.22Z,GE,50300,AVRANCHES
720,50025,35.30Z,ETI,50300,AVRANCHES
721,50025,36.00Z,ETI,50300,AVRANCHES
722,50025,36.00Z,GE,50300,AVRANCHES
723,50025,38.11Z,,50300,AVRANCHES
724,50025,38.11Z,ETI,50300,AVRANCHES
725,50025,38.32Z,,50300,AVRANCHES
726,50025,38.32Z,PME,50300,AVRANCHES
727,50025,41.10A,PME,50300,AVRANCHES
728,50025,41.10D,,50300,AVRANCHES
729,50025,41.10D,PME,50300,AVRANCHES
730,50025,41.20A,PME,50300,AVRANCHES
731,50025,42.11Z,ETI,50300,AVRANCHES
732,50025,42.21Z,ETI,50300,AVRANCHES
733,50025,42.22Z,ETI,50300,AVRANCHES
734,50025,43.12A,,50300,AVRANCHES
735,50025,43.12A,ETI,50300,AVRANCHES
736,50025,43.12A,PME,50300,AVRANCHES
737,50025,43.21A,,50300,AVRANCHES
738,50025,43.21A,PME,50300,AVRANCHES
739,50025,43.22A,PME,50300,AVRANCHES
740,50025,43.22B,PME,50300,AVRANCHES
741,50025,43.29A,PME,50300,AVRANCHES
742,50025,43.29B,GE,50300,AVRANCHES
743,50025,43.31Z,PME,50300,AVRANCHES
744,50025,43.32A,,50300,AVRANCHES
745,50025,43.32A,PME,50300,AVRANCHES
746,50025,43.33Z,PME,50300,AVRANCHES
747,50025,43.34Z,,50300,AVRANCHES
748,50025,43.34Z,PME,50300,AVRANCHES
749,50025,43.39Z,PME,50300,AVRANCHES
750,50025,43.91A,PME,50300,AVRANCHES
751,50025,43.91B,PME,50300,AVRANCHES
752,50025,43.99C,,50300,AVRANCHES
753,50025,43.99C,PME,50300,AVRANCHES
754,50025,45.11Z,ETI,50300,AVRANCHES
755,50025,45.11Z,PME,50300,AVRANCHES
756,50025,45.20A,ETI,50300,AVRANCHES
757,50025,45.20A,PME,50300,AVRANCHES
758,50025,45.20B,PME,50300,AVRANCHES
759,50025,45.31Z,ETI,50300,AVRANCHES
760,50025,45.31Z,GE,50300,AVRANCHES
761,50025,45.32Z,PME,50300,AVRANCHES
762,50025,45.40Z,PME,50300,AVRANCHES
763,50025,46.13Z,GE,50300,AVRANCHES
764,50025,46.18Z,PME,50300,AVRANCHES
765,50025,46.19B,,50300,AVRANCHES
766,50025,46.19B,PME,50300,AVRANCHES
767,50025,46.21Z,GE,50300,AVRANCHES
768,50025,46.36Z,PME,50300,AVRANCHES
769,50025,46.38A,PME,50300,AVRANCHES
770,50025,46.46Z,ETI,50300,AVRANCHES
771,50025,46.47Z,PME,50300,AVRANCHES
772,50025,46.49Z,PME,50300,AVRANCHES
773,50025,46.51Z,PME,50300,AVRANCHES
774,50025,46.69A,GE,50300,AVRANCHES
775,50025,46.69B,PME,50300,AVRANCHES
776,50025,46.69C,PME,50300,AVRANCHES
777,50025,46.71Z,GE,50300,AVRANCHES
778,50025,46.72Z,PME,50300,AVRANCHES
779,50025,46.73A,PME,50300,AVRANCHES
780,50025,46.74B,ETI,50300,AVRANCHES
781,50025,46.90Z,PME,50300,AVRANCHES
782,50025,47.11A,ETI,50300,AVRANCHES
783,50025,47.11A,PME,50300,AVRANCHES
784,50025,47.11B,PME,50300,AVRANCHES
785,50025,47.11C,,50300,AVRANCHES
786,50025,47.11C,PME,50300,AVRANCHES
787,50025,47.11D,GE,50300,AVRANCHES
788,50025,47.11D,PME,50300,AVRANCHES
789,50025,47.11F,GE,50300,AVRANCHES
790,50025,47.11F,PME,50300,AVRANCHES
791,50025,47.19B,,50300,AVRANCHES
792,50025,47.19B,ETI,50300,AVRANCHES
793,50025,47.19B,PME,50300,AVRANCHES
794,50025,47.21Z,PME,50300,AVRANCHES
795,50025,47.22Z,GE,50300,AVRANCHES
796,50025,47.22Z,PME,50300,AVRANCHES
797,50025,47.23Z,PME,50300,AVRANCHES
798,50025,47.24Z,PME,50300,AVRANCHES
799,50025,47.25Z,PME,50300,AVRANCHES
800,50025,47.29Z,,50300,AVRANCHES
801,50025,47.29Z,PME,50300,AVRANCHES
802,50025,47.30Z,GE,50300,AVRANCHES
803,50025,47.30Z,PME,50300,AVRANCHES
804,50025,47.41Z,PME,50300,AVRANCHES
805,50025,47.42Z,GE,50300,AVRANCHES
806,50025,47.42Z,PME,50300,AVRANCHES
807,50025,47.51Z,PME,50300,AVRANCHES
808,50025,47.52A,GE,50300,AVRANCHES
809,50025,47.52B,PME,50300,AVRANCHES
810,50025,47.53Z,,50300,AVRANCHES
811,50025,47.54Z,,50300,AVRANCHES
812,50025,47.54Z,PME,50300,AVRANCHES
813,50025,47.59A,,50300,AVRANCHES
814,50025,47.59A,ETI,50300,AVRANCHES
815,50025,47.59A,GE,50300,AVRANCHES
816,50025,47.59A,PME,50300,AVRANCHES
817,50025,47.59B,ETI,50300,AVRANCHES
818,50025,47.59B,PME,50300,AVRANCHES
819,50025,47.61Z,PME,50300,AVRANCHES
820,50025,47.62Z,,50300,AVRANCHES
821,50025,47.62Z,PME,50300,AVRANCHES
822,50025,47.64Z,ETI,50300,AVRANCHES
823,50025,47.64Z,PME,50300,AVRANCHES
824,50025,47.65Z,PME,50300,AVRANCHES
825,50025,47.71Z,,50300,AVRANCHES
826,50025,47.71Z,ETI,50300,AVRANCHES
827,50025,47.71Z,PME,50300,AVRANCHES
828,50025,47.72A,PME,50300,AVRANCHES
829,50025,47.72B,PME,50300,AVRANCHES
830,50025,47.73Z,PME,50300,AVRANCHES
831,50025,47.74Z,ETI,50300,AVRANCHES
832,50025,47.74Z,PME,50300,AVRANCHES
833,50025,47.75Z,ETI,50300,AVRANCHES
834,50025,47.75Z,PME,50300,AVRANCHES
835,50025,47.76Z,ETI,50300,AVRANCHES
836,50025,47.76Z,GE,50300,AVRANCHES
837,50025,47.76Z,PME,50300,AVRANCHES
838,50025,47.77Z,PME,50300,AVRANCHES
839,50025,47.78A,ETI,50300,AVRANCHES
840,50025,47.78A,PME,50300,AVRANCHES
841,50025,47.78B,,50300,AVRANCHES
842,50025,47.78C,,50300,AVRANCHES
843,50025,47.78C,GE,50300,AVRANCHES
844,50025,47.78C,PME,50300,AVRANCHES
845,50025,47.79Z,,50300,AVRANCHES
846,50025,47.79Z,PME,50300,AVRANCHES
847,50025,47.81Z,,50300,AVRANCHES
848,50025,47.81Z,PME,50300,AVRANCHES
849,50025,47.82Z,PME,50300,AVRANCHES
850,50025,47.89Z,,50300,AVRANCHES
851,50025,47.89Z,PME,50300,AVRANCHES
852,50025,47.91A,,50300,AVRANCHES
853,50025,47.91A,PME,50300,AVRANCHES
854,50025,47.91B,,50300,AVRANCHES
855,50025,47.91B,PME,50300,AVRANCHES
856,50025,47.99A,,50300,AVRANCHES
857,50025,47.99A,PME,50300,AVRANCHES
858,50025,49.32Z,PME,50300,AVRANCHES
859,50025,52.10B,ETI,50300,AVRANCHES
860,50025,52.21Z,GE,50300,AVRANCHES
861,50025,53.10Z,GE,50300,AVRANCHES
862,50025,53.20Z,,50300,AVRANCHES
863,50025,53.20Z,PME,50300,AVRANCHES
864,50025,55.10Z,PME,50300,AVRANCHES
865,50025,55.20Z,,50300,AVRANCHES
866,50025,55.20Z,PME,50300,AVRANCHES
867,50025,55.30Z,,50300,AVRANCHES
868,50025,55.90Z,PME,50300,AVRANCHES
869,50025,56.10A,,50300,AVRANCHES
870,50025,56.10A,PME,50300,AVRANCHES
871,50025,56.10B,PME,50300,AVRANCHES
872,50025,56.10C,,50300,AVRANCHES
873,50025,56.10C,ETI,50300,AVRANCHES
874,50025,56.10C,PME,50300,AVRANCHES
875,50025,56.21Z,,50300,AVRANCHES
876,50025,56.21Z,PME,50300,AVRANCHES
877,50025,56.29A,ETI,50300,AVRANCHES
878,50025,56.29A,GE,50300,AVRANCHES
879,50025,56.29B,,50300,AVRANCHES
880,50025,56.29B,GE,50300,AVRANCHES
881,50025,56.30Z,,50300,AVRANCHES
882,50025,56.30Z,PME,50300,AVRANCHES
883,50025,58.11Z,PME,50300,AVRANCHES
884,50025,58.13Z,ETI,50300,AVRANCHES
885,50025,58.14Z,PME,50300,AVRANCHES
886,50025,58.29A,PME,50300,AVRANCHES
887,50025,58.29C,PME,50300,AVRANCHES
888,50025,59.11B,PME,50300,AVRANCHES
889,50025,59.14Z,PME,50300,AVRANCHES
890,50025,59.20Z,,50300,AVRANCHES
891,50025,59.20Z,PME,50300,AVRANCHES
892,50025,60.10Z,,50300,AVRANCHES
893,50025,60.20A,GE,50300,AVRANCHES
894,50025,61.10Z,GE,50300,AVRANCHES
895,50025,61.20Z,GE,50300,AVRANCHES
896,50025,61.20Z,PME,50300,AVRANCHES
897,50025,62.01Z,PME,50300,AVRANCHES
898,50025,62.02A,,50300,AVRANCHES
899,50025,62.02A,PME,50300,AVRANCHES
900,50025,62.02B,PME,50300,AVRANCHES
901,50025,63.11Z,GE,50300,AVRANCHES
902,50025,64.19Z,GE,50300,AVRANCHES
903,50025,64.20Z,,50300,AVRANCHES
904,50025,64.20Z,PME,50300,AVRANCHES
905,50025,64.30Z,,50300,AVRANCHES
906,50025,64.30Z,PME,50300,AVRANCHES
907,50025,64.99Z,PME,50300,AVRANCHES
908,50025,65.12Z,ETI,50300,AVRANCHES
909,50025,65.12Z,GE,50300,AVRANCHES
910,50025,65.12Z,PME,50300,AVRANCHES
911,50025,66.12Z,PME,50300,AVRANCHES
912,50025,66.19A,,50300,AVRANCHES
913,50025,66.19A,PME,50300,AVRANCHES
914,50025,66.19B,PME,50300,AVRANCHES
915,50025,66.21Z,PME,50300,AVRANCHES
916,50025,66.22Z,GE,50300,AVRANCHES
917,50025,66.22Z,PME,50300,AVRANCHES
918,50025,66.30Z,,50300,AVRANCHES
919,50025,66.30Z,PME,50300,AVRANCHES
920,50025,68.10Z,PME,50300,AVRANCHES
921,50025,68.20A,,50300,AVRANCHES
922,50025,68.20A,PME,50300,AVRANCHES
923,50025,68.20B,,50300,AVRANCHES
924,50025,68.20B,ETI,50300,AVRANCHES
925,50025,68.20B,GE,50300,AVRANCHES
926,50025,68.20B,PME,50300,AVRANCHES
927,50025,68.31Z,,50300,AVRANCHES
928,50025,68.31Z,PME,50300,AVRANCHES
929,50025,68.32A,,50300,AVRANCHES
930,50025,68.32A,ETI,50300,AVRANCHES
931,50025,68.32A,PME,50300,AVRANCHES
932,50025,68.32B,,50300,AVRANCHES
933,50025,68.32B,ETI,50300,AVRANCHES
934,50025,68.32B,PME,50300,AVRANCHES
935,50025,69.10Z,,50300,AVRANCHES
936,50025,69.10Z,PME,50300,AVRANCHES
937,50025,69.20Z,ETI,50300,AVRANCHES
938,50025,69.20Z,GE,50300,AVRANCHES
939,50025,69.20Z,PME,50300,AVRANCHES
940,50025,70.10Z,,50300,AVRANCHES
941,50025,70.10Z,ETI,50300,AVRANCHES
942,50025,70.10Z,PME,50300,AVRANCHES
943,50025,70.21Z,PME,50300,AVRANCHES
944,50025,70.22Z,,50300,AVRANCHES
945,50025,70.22Z,GE,50300,AVRANCHES
946,50025,70.22Z,PME,50300,AVRANCHES
947,50025,71.11Z,PME,50300,AVRANCHES
948,50025,71.12A,PME,50300,AVRANCHES
949,50025,71.12B,,50300,AVRANCHES
950,50025,71.12B,PME,50300,AVRANCHES
951,50025,71.20A,PME,50300,AVRANCHES
952,50025,71.20B,PME,50300,AVRANCHES
953,50025,73.11Z,ETI,50300,AVRANCHES
954,50025,73.11Z,PME,50300,AVRANCHES
955,50025,73.12Z,,50300,AVRANCHES
956,50025,73.12Z,PME,50300,AVRANCHES
957,50025,74.10Z,PME,50300,AVRANCHES
958,50025,74.20Z,,50300,AVRANCHES
959,50025,74.20Z,PME,50300,AVRANCHES
960,50025,74.30Z,PME,50300,AVRANCHES
961,50025,74.90A,PME,50300,AVRANCHES
962,50025,74.90B,,50300,AVRANCHES
963,50025,74.90B,PME,50300,AVRANCHES
964,50025,75.00Z,,50300,AVRANCHES
965,50025,75.00Z,PME,50300,AVRANCHES
966,50025,77.29Z,ETI,50300,AVRANCHES
967,50025,77.29Z,PME,50300,AVRANCHES
968,50025,77.32Z,PME,50300,AVRANCHES
969,50025,77.39Z,PME,50300,AVRANCHES
970,50025,77.40Z,,50300,AVRANCHES
971,50025,77.40Z,PME,50300,AVRANCHES
972,50025,78.10Z,PME,50300,AVRANCHES
973,50025,78.20Z,,50300,AVRANCHES
974,50025,78.20Z,ETI,50300,AVRANCHES
975,50025,78.20Z,GE,50300,AVRANCHES
976,50025,78.20Z,PME,50300,AVRANCHES
977,50025,78.30Z,PME,50300,AVRANCHES
978,50025,79.11Z,,50300,AVRANCHES
979,50025,79.11Z,PME,50300,AVRANCHES
980,50025,79.90Z,,50300,AVRANCHES
981,50025,79.90Z,PME,50300,AVRANCHES
982,50025,80.10Z,PME,50300,AVRANCHES
983,50025,80.20Z,ETI,50300,AVRANCHES
984,50025,80.20Z,PME,50300,AVRANCHES
985,50025,81.10Z,,50300,AVRANCHES
986,50025,81.10Z,PME,50300,AVRANCHES
987,50025,81.21Z,,50300,AVRANCHES
988,50025,81.21Z,PME,50300,AVRANCHES
989,50025,81.22Z,,50300,AVRANCHES
990,50025,81.22Z,ETI,50300,AVRANCHES
991,50025,81.22Z,PME,50300,AVRANCHES
992,50025,81.29A,PME,50300,AVRANCHES
993,50025,81.29B,PME,50300,AVRANCHES
994,50025,81.30Z,,50300,AVRANCHES
995,50025,81.30Z,PME,50300,AVRANCHES
996,50025,82.11Z,PME,50300,AVRANCHES
997,50025,82.19Z,PME,50300,AVRANCHES
998,50025,82.30Z,PME,50300,AVRANCHES
999,50025,82.99Z,PME,50300,AVRANCHES
1000,50025,84.11Z,ETI,50300,AVRANCHES
1001,50025,84.11Z,PME,50300,AVRANCHES
1002,50025,84.12Z,ETI,50300,AVRANCHES
1003,50025,84.13Z,ETI,50300,AVRANCHES
1004,50025,84.13Z,GE,50300,AVRANCHES
1005,50025,84.13Z,PME,50300,AVRANCHES
1006,50025,84.23Z,ETI,50300,AVRANCHES
1007,50025,84.30A,ETI,50300,AVRANCHES
1008,50025,84.30A,GE,50300,AVRANCHES
1009,50025,84.30C,PME,50300,AVRANCHES
1010,50025,85.10Z,PME,50300,AVRANCHES
1011,50025,85.20Z,PME,50300,AVRANCHES
1012,50025,85.31Z,,50300,AVRANCHES
1013,50025,85.31Z,PME,50300,AVRANCHES
1014,50025,85.42Z,,50300,AVRANCHES
1015,50025,85.51Z,PME,50300,AVRANCHES
1016,50025,85.52Z,,50300,AVRANCHES
1017,50025,85.52Z,PME,50300,AVRANCHES
1018,50025,85.53Z,PME,50300,AVRANCHES
1019,50025,85.59A,,50300,AVRANCHES
1020,50025,85.59A,PME,50300,AVRANCHES
1021,50025,85.59B,,50300,AVRANCHES
1022,50025,85.59B,PME,50300,AVRANCHES
1023,50025,85.60Z,,50300,AVRANCHES
1024,50025,86.10Z,ETI,50300,AVRANCHES
1025,50025,86.10Z,GE,50300,AVRANCHES
1026,50025,86.21Z,,50300,AVRANCHES
1027,50025,86.21Z,ETI,50300,AVRANCHES
1028,50025,86.21Z,PME,50300,AVRANCHES
1029,50025,86.22A,PME,50300,AVRANCHES
1030,50025,86.22B,,50300,AVRANCHES
1031,50025,86.22B,PME,50300,AVRANCHES
1032,50025,86.22C,,50300,AVRANCHES
1033,50025,86.22C,PME,50300,AVRANCHES
1034,50025,86.23Z,,50300,AVRANCHES
1035,50025,86.23Z,PME,50300,AVRANCHES
1036,50025,86.90A,PME,50300,AVRANCHES
1037,50025,86.90B,PME,50300,AVRANCHES
1038,50025,86.90D,,50300,AVRANCHES
1039,50025,86.90D,GE,50300,AVRANCHES
1040,50025,86.90D,PME,50300,AVRANCHES
1041,50025,86.90E,,50300,AVRANCHES
1042,50025,86.90E,PME,50300,AVRANCHES
1043,50025,86.90F,,50300,AVRANCHES
1044,50025,86.90F,PME,50300,AVRANCHES
1045,50025,87.10A,ETI,50300,AVRANCHES
1046,50025,87.10A,GE,50300,AVRANCHES
1047,50025,87.10B,PME,50300,AVRANCHES
1048,50025,87.10C,ETI,50300,AVRANCHES
1049,50025,87.20A,PME,50300,AVRANCHES
1050,50025,87.20B,ETI,50300,AVRANCHES
1051,50025,87.30A,PME,50300,AVRANCHES
1052,50025,87.90A,PME,50300,AVRANCHES
1053,50025,87.90B,ETI,50300,AVRANCHES
1054,50025,87.90B,PME,50300,AVRANCHES
1055,50025,88.10A,,50300,AVRANCHES
1056,50025,88.10A,ETI,50300,AVRANCHES
1057,50025,88.10A,PME,50300,AVRANCHES
1058,50025,88.10B,PME,50300,AVRANCHES
1059,50025,88.10C,PME,50300,AVRANCHES
1060,50025,88.91A,,50300,AVRANCHES
1061,50025,88.91A,ETI,50300,AVRANCHES
1062,50025,88.91B,ETI,50300,AVRANCHES
1063,50025,88.91B,PME,50300,AVRANCHES
1064,50025,88.99A,PME,50300,AVRANCHES
1065,50025,88.99B,,50300,AVRANCHES
1066,50025,88.99B,GE,50300,AVRANCHES
1067,50025,88.99B,PME,50300,AVRANCHES
1068,50025,90.01Z,,50300,AVRANCHES
